currency_from,currency_to,value,date
USD,RUB,115.1963,2022-03-15
USD,RUB,111.4823,2022-03-16
USD,RUB,108.0521,2022-03-17
USD,RUB,104.8012,2022-03-18
USD,RUB,103.9524,2022-03-19
USD,RUB,104.6819,2022-03-22
USD,RUB,104.0741,2022-03-23
USD,RUB,103.1618,2022-03-24
USD,RUB,96.0458,2022-03-25
USD,RUB,95.6618,2022-03-26
USD,RUB,93.7125,2022-03-29
USD,RUB,86.2843,2022-03-30
USD,RUB,84.0851,2022-03-31
USD,RUB,83.4097,2022-04-01
USD,RUB,83.4285,2022-04-02
USD,RUB,83.5932,2022-04-05
USD,RUB,83.352,2022-04-06
USD,RUB,82.5962,2022-04-07
USD,RUB,76.2547,2022-04-08
USD,RUB,74.8501,2022-04-09
USD,RUB,79.1596,2022-04-12
USD,RUB,79.6274,2022-04-13
USD,RUB,79.8471,2022-04-14
USD,RUB,81.288,2022-04-15
USD,RUB,80.0437,2022-04-16
USD,RUB,79.4529,2022-04-19
USD,RUB,79.0287,2022-04-20
USD,RUB,77.0809,2022-04-21
USD,RUB,74.999,2022-04-22
USD,RUB,73.505,2022-04-23
USD,RUB,73.3611,2022-04-26
USD,RUB,72.7089,2022-04-27
USD,RUB,72.8764,2022-04-28
USD,RUB,72.2953,2022-04-29
USD,RUB,71.0237,2022-04-30
USD,RUB,69.416,2022-05-05
USD,RUB,66.2378,2022-05-06
USD,RUB,67.3843,2022-05-07
USD,RUB,68.8389,2022-05-12
USD,RUB,65.7916,2022-05-13
USD,RUB,63.7799,2022-05-14
USD,RUB,63.4445,2022-05-17
USD,RUB,63.5428,2022-05-18
USD,RUB,63.5643,2022-05-19
USD,RUB,62.4031,2022-05-20
USD,RUB,58.8862,2022-05-21
USD,RUB,58.2087,2022-05-24
USD,RUB,56.969,2022-05-25
USD,RUB,56.2996,2022-05-26
USD,RUB,62.0495,2022-05-27
USD,RUB,66.4029,2022-05-28
USD,RUB,63.0975,2022-05-31
USD,RUB,61.6069,2022-06-01
USD,RUB,61.4733,2022-06-02
USD,RUB,61.575,2022-06-03
USD,RUB,61.9659,2022-06-04
USD,RUB,61.1094,2022-06-07
USD,RUB,60.9565,2022-06-08
USD,RUB,60.2282,2022-06-09
USD,RUB,58.3895,2022-06-10
USD,RUB,57.778,2022-06-11
USD,RUB,57.0926,2022-06-15
USD,RUB,56.6624,2022-06-16
USD,RUB,56.8691,2022-06-17
USD,RUB,56.7101,2022-06-18
USD,RUB,56.1727,2022-06-21
USD,RUB,54.7081,2022-06-22
USD,RUB,53.2788,2022-06-23
USD,RUB,53.3578,2022-06-24
USD,RUB,53.3234,2022-06-25
USD,RUB,53.3641,2022-06-28
USD,RUB,52.9699,2022-06-29
USD,RUB,51.158,2022-06-30
USD,RUB,52.5123,2022-07-01
USD,RUB,53.7676,2022-07-02
USD,RUB,55.0858,2022-07-05
USD,RUB,58.5118,2022-07-06
USD,RUB,62.911,2022-07-07
USD,RUB,63.1427,2022-07-08
USD,RUB,61.2664,2022-07-09
USD,RUB,61.3045,2022-07-12
USD,RUB,58.8541,2022-07-13
USD,RUB,58.5322,2022-07-14
USD,RUB,58.2568,2022-07-15
USD,RUB,57.8323,2022-07-16
USD,RUB,56.5616,2022-07-19
USD,RUB,55.437,2022-07-20
USD,RUB,54.8491,2022-07-21
USD,RUB,56.4783,2022-07-22
USD,RUB,57.3917,2022-07-23
USD,RUB,57.7821,2022-07-26
USD,RUB,58.6605,2022-07-27
USD,RUB,60.2198,2022-07-28
USD,RUB,60.2031,2022-07-29
USD,RUB,61.3101,2022-07-30
USD,RUB,62.0506,2022-08-02
USD,RUB,60.1595,2022-08-03
USD,RUB,60.2374,2022-08-04
USD,RUB,60.258,2022-08-05
USD,RUB,60.3696,2022-08-06
USD,RUB,60.3164,2022-08-09
USD,RUB,60.3814,2022-08-10
USD,RUB,60.4542,2022-08-11
USD,RUB,60.6229,2022-08-12
USD,RUB,60.8993,2022-08-13
USD,RUB,61.3747,2022-08-16
USD,RUB,61.4247,2022-08-17
USD,RUB,60.7552,2022-08-18
USD,RUB,59.957,2022-08-19
USD,RUB,59.1321,2022-08-20
USD,RUB,59.7419,2022-08-23
USD,RUB,59.8963,2022-08-24
USD,RUB,59.9974,2022-08-25
USD,RUB,59.7699,2022-08-26
USD,RUB,60.0924,2022-08-27
USD,RUB,60.3636,2022-08-30
USD,RUB,60.3677,2022-08-31
USD,RUB,60.2386,2022-09-01
USD,RUB,60.237,2022-09-02
USD,RUB,60.3713,2022-09-03
USD,RUB,60.9033,2022-09-06
USD,RUB,60.8544,2022-09-07
USD,RUB,61.1814,2022-09-08
USD,RUB,60.801,2022-09-09
USD,RUB,60.4696,2022-09-10
USD,RUB,60.4568,2022-09-13
USD,RUB,60.0676,2022-09-14
USD,RUB,59.7751,2022-09-15
USD,RUB,59.6663,2022-09-16
USD,RUB,60.0316,2022-09-17
USD,RUB,60.1662,2022-09-20
USD,RUB,60.0158,2022-09-21
USD,RUB,60.8685,2022-09-22
USD,RUB,59.8318,2022-09-23
USD,RUB,58.1006,2022-09-24
USD,RUB,57.999,2022-09-27
USD,RUB,58.1756,2022-09-28
USD,RUB,58.4485,2022-09-29
USD,RUB,57.413,2022-09-30
USD,RUB,55.2987,2022-10-01
USD,RUB,57.5664,2022-10-04
USD,RUB,58.7913,2022-10-05
USD,RUB,59.4043,2022-10-06
USD,RUB,60.2534,2022-10-07
USD,RUB,61.2475,2022-10-08
USD,RUB,62.3126,2022-10-11
USD,RUB,63.684,2022-10-12
USD,RUB,63.7559,2022-10-13
USD,RUB,63.4917,2022-10-14
USD,RUB,63.0558,2022-10-15
USD,RUB,61.7634,2022-10-18
USD,RUB,61.7032,2022-10-19
USD,RUB,61.5905,2022-10-20
USD,RUB,61.5018,2022-10-21
USD,RUB,61.1958,2022-10-22
USD,RUB,61.1629,2022-10-25
USD,RUB,61.3326,2022-10-26
USD,RUB,61.4277,2022-10-27
USD,RUB,61.3589,2022-10-28
USD,RUB,61.5343,2022-10-29
USD,RUB,61.6229,2022-11-01
USD,RUB,61.4275,2022-11-02
USD,RUB,61.6175,2022-11-03
USD,RUB,62.0955,2022-11-04
USD,RUB,61.2367,2022-11-08
USD,RUB,60.9774,2022-11-09
USD,RUB,61.0611,2022-11-10
USD,RUB,61.2434,2022-11-11
USD,RUB,60.2179,2022-11-12
USD,RUB,60.3982,2022-11-15
USD,RUB,60.3116,2022-11-16
USD,RUB,60.3484,2022-11-17
USD,RUB,60.3894,2022-11-18
USD,RUB,60.3741,2022-11-19
USD,RUB,60.7379,2022-11-22
USD,RUB,60.6566,2022-11-23
USD,RUB,60.5043,2022-11-24
USD,RUB,60.3866,2022-11-25
USD,RUB,60.4797,2022-11-26
USD,RUB,60.752,2022-11-29
USD,RUB,61.0742,2022-11-30
USD,RUB,60.8803,2022-12-01
USD,RUB,61.1479,2022-12-02
USD,RUB,61.7749,2022-12-03
USD,RUB,62.1849,2022-12-06
USD,RUB,62.9103,2022-12-07
USD,RUB,62.9372,2022-12-08
USD,RUB,62.5722,2022-12-09
USD,RUB,62.3813,2022-12-10
USD,RUB,62.7674,2022-12-13
USD,RUB,63.212,2022-12-14
USD,RUB,63.359,2022-12-15
USD,RUB,64.3015,2022-12-16
USD,RUB,64.6078,2022-12-17
USD,RUB,66.3474,2022-12-20
USD,RUB,69.0037,2022-12-21
USD,RUB,70.5256,2022-12-22
USD,RUB,72.1306,2022-12-23
USD,RUB,68.676,2022-12-24
USD,RUB,68.4487,2022-12-27
USD,RUB,69.9346,2022-12-28
USD,RUB,71.3261,2022-12-29
USD,RUB,71.9778,2022-12-30
USD,RUB,70.3375,2022-12-31
USD,RUB,70.3002,2023-01-10
USD,RUB,69.6094,2023-01-11
USD,RUB,69.0202,2023-01-12
USD,RUB,67.7775,2023-01-13
USD,RUB,67.5744,2023-01-14
USD,RUB,68.2892,2023-01-17
USD,RUB,68.6644,2023-01-18
USD,RUB,68.8728,2023-01-19
USD,RUB,68.8467,2023-01-20
USD,RUB,68.6656,2023-01-21
USD,RUB,68.6288,2023-01-24
USD,RUB,68.7529,2023-01-25
USD,RUB,68.9573,2023-01-26
USD,RUB,69.1263,2023-01-27
USD,RUB,69.3372,2023-01-28
USD,RUB,69.5927,2023-01-31
USD,RUB,70.5174,2023-02-01
USD,RUB,70.1217,2023-02-02
USD,RUB,70.0414,2023-02-03
USD,RUB,70.3847,2023-02-04
USD,RUB,70.5991,2023-02-07
USD,RUB,70.8924,2023-02-08
USD,RUB,71.5763,2023-02-09
USD,RUB,72.8949,2023-02-10
USD,RUB,72.7923,2023-02-11
USD,RUB,73.6307,2023-02-14
USD,RUB,73.8645,2023-02-15
USD,RUB,74.2077,2023-02-16
USD,RUB,74.7638,2023-02-17
USD,RUB,74.7588,2023-02-18
USD,RUB,74.0432,2023-02-21
USD,RUB,74.8596,2023-02-22
USD,RUB,74.7087,2023-02-23
USD,RUB,75.4323,2023-02-28
USD,RUB,74.8932,2023-03-01
USD,RUB,75.2513,2023-03-02
USD,RUB,75.4729,2023-03-03
USD,RUB,75.4592,2023-03-04
USD,RUB,75.4728,2023-03-07
USD,RUB,75.4577,2023-03-08
USD,RUB,75.9028,2023-03-10
USD,RUB,75.9406,2023-03-11
USD,RUB,75.4609,2023-03-14
USD,RUB,75.1927,2023-03-15
USD,RUB,75.7457,2023-03-16
USD,RUB,76.4095,2023-03-17
USD,RUB,76.6044,2023-03-18
USD,RUB,77.2422,2023-03-21
USD,RUB,76.8373,2023-03-22
USD,RUB,76.9561,2023-03-23
USD,RUB,76.3072,2023-03-24
USD,RUB,76.4479,2023-03-25
USD,RUB,76.5662,2023-03-28
USD,RUB,76.5939,2023-03-29
USD,RUB,76.9781,2023-03-30
USD,RUB,77.0863,2023-03-31
USD,RUB,77.3233,2023-04-01
USD,RUB,77.951,2023-04-04
USD,RUB,79.3563,2023-04-05
USD,RUB,79.4961,2023-04-06
USD,RUB,80.6713,2023-04-07
USD,RUB,82.3988,2023-04-08
USD,RUB,81.7441,2023-04-11
USD,RUB,82.1799,2023-04-12
USD,RUB,82.0934,2023-04-13
USD,RUB,81.6758,2023-04-14
USD,RUB,81.5045,2023-04-15
USD,RUB,81.6279,2023-04-18
USD,RUB,81.6028,2023-04-19
USD,RUB,81.6549,2023-04-20
USD,RUB,81.6188,2023-04-21
USD,RUB,81.4863,2023-04-22
USD,RUB,81.2745,2023-04-25
USD,RUB,81.5499,2023-04-26
USD,RUB,81.6274,2023-04-27
USD,RUB,81.5601,2023-04-28
USD,RUB,80.5093,2023-04-29
USD,RUB,79.9609,2023-05-03
USD,RUB,79.3071,2023-05-04
USD,RUB,78.6139,2023-05-05
USD,RUB,76.8207,2023-05-06
USD,RUB,76.6929,2023-05-11
USD,RUB,75.8846,2023-05-12
USD,RUB,77.2041,2023-05-13
USD,RUB,79.1004,2023-05-16
USD,RUB,79.9798,2023-05-17
USD,RUB,80.7642,2023-05-18
USD,RUB,80.0366,2023-05-19
USD,RUB,79.9093,2023-05-20
USD,RUB,79.9379,2023-05-23
USD,RUB,80.1665,2023-05-24
USD,RUB,79.9669,2023-05-25
USD,RUB,79.9841,2023-05-26
USD,RUB,79.9667,2023-05-27
USD,RUB,80.0555,2023-05-30
USD,RUB,80.6872,2023-05-31
USD,RUB,80.9942,2023-06-01
USD,RUB,80.9657,2023-06-02
USD,RUB,80.8756,2023-06-03
USD,RUB,81.3294,2023-06-06
USD,RUB,81.2502,2023-06-07
USD,RUB,81.4581,2023-06-08
USD,RUB,82.093,2023-06-09
USD,RUB,82.6417,2023-06-10
USD,RUB,83.6405,2023-06-14
USD,RUB,84.3249,2023-06-15
USD,RUB,83.9611,2023-06-16
USD,RUB,83.6498,2023-06-17
USD,RUB,83.9866,2023-06-20
USD,RUB,84.2336,2023-06-21
USD,RUB,84.2467,2023-06-22
USD,RUB,83.6077,2023-06-23
USD,RUB,84.0793,2023-06-24
USD,RUB,84.6642,2023-06-27
USD,RUB,85.0504,2023-06-28
USD,RUB,85.6192,2023-06-29
USD,RUB,87.0341,2023-06-30
USD,RUB,88.3844,2023-07-01
USD,RUB,89.3255,2023-07-04
USD,RUB,89.545,2023-07-05
USD,RUB,90.338,2023-07-06
USD,RUB,92.5695,2023-07-07
USD,RUB,91.6879,2023-07-08
USD,RUB,91.4931,2023-07-11
USD,RUB,90.5045,2023-07-12
USD,RUB,90.6253,2023-07-13
USD,RUB,90.1757,2023-07-14
USD,RUB,90.119,2023-07-15
USD,RUB,90.4217,2023-07-18
USD,RUB,90.6906,2023-07-19
USD,RUB,91.2046,2023-07-20
USD,RUB,90.8545,2023-07-21
USD,RUB,90.3846,2023-07-22
USD,RUB,90.489,2023-07-25
USD,RUB,90.0945,2023-07-26
USD,RUB,90.0468,2023-07-27
USD,RUB,90.0225,2023-07-28
USD,RUB,90.9783,2023-07-29
USD,RUB,91.5923,2023-08-01
USD,RUB,91.7755,2023-08-02
USD,RUB,92.841,2023-08-03
USD,RUB,93.7792,2023-08-04
USD,RUB,94.8076,2023-08-05
USD,RUB,96.5668,2023-08-08
USD,RUB,96.0755,2023-08-09
USD,RUB,97.3999,2023-08-10
USD,RUB,97.2794,2023-08-11
USD,RUB,98.2066,2023-08-12
USD,RUB,101.0399,2023-08-15
USD,RUB,97.4217,2023-08-16
USD,RUB,96.7045,2023-08-17
USD,RUB,93.746,2023-08-18
USD,RUB,93.4047,2023-08-19
USD,RUB,94.1424,2023-08-22
USD,RUB,94.1185,2023-08-23
USD,RUB,94.4421,2023-08-24
USD,RUB,94.4007,2023-08-25
USD,RUB,94.7117,2023-08-26
USD,RUB,95.4717,2023-08-29
USD,RUB,95.707,2023-08-30
USD,RUB,95.9283,2023-08-31
USD,RUB,96.3344,2023-09-01
USD,RUB,96.3411,2023-09-02
USD,RUB,96.6199,2023-09-05
USD,RUB,97.5383,2023-09-06
USD,RUB,97.8439,2023-09-07
USD,RUB,98.1961,2023-09-08
USD,RUB,97.9241,2023-09-09
USD,RUB,96.5083,2023-09-12
USD,RUB,94.7035,2023-09-13
USD,RUB,95.9794,2023-09-14
USD,RUB,96.1609,2023-09-15
USD,RUB,96.6338,2023-09-16
USD,RUB,96.6472,2023-09-19
USD,RUB,96.2236,2023-09-20
USD,RUB,96.6172,2023-09-21
USD,RUB,96.0762,2023-09-22
USD,RUB,96.0419,2023-09-23
USD,RUB,96.1456,2023-09-26
USD,RUB,96.2378,2023-09-27
USD,RUB,96.5,2023-09-28
USD,RUB,97.0018,2023-09-29
USD,RUB,97.4147,2023-09-30
USD,RUB,98.4785,2023-10-03
USD,RUB,99.2677,2023-10-04
USD,RUB,99.4555,2023-10-05
USD,RUB,99.6762,2023-10-06
USD,RUB,100.4911,2023-10-07
USD,RUB,101.3598,2023-10-10
USD,RUB,99.9349,2023-10-11
USD,RUB,99.9808,2023-10-12
USD,RUB,96.9948,2023-10-13
USD,RUB,97.3075,2023-10-14
USD,RUB,97.2865,2023-10-17
USD,RUB,97.3458,2023-10-18
USD,RUB,97.3724,2023-10-19
USD,RUB,97.3074,2023-10-20
USD,RUB,95.9053,2023-10-21
USD,RUB,94.7081,2023-10-24
USD,RUB,93.5224,2023-10-25
USD,RUB,93.1507,2023-10-26
USD,RUB,93.5616,2023-10-27
USD,RUB,93.2174,2023-10-28
USD,RUB,93.2435,2023-10-31
USD,RUB,92.0226,2023-11-01
USD,RUB,93.2801,2023-11-02
USD,RUB,93.173,2023-11-03
USD,RUB,93.0351,2023-11-04
USD,RUB,92.4151,2023-11-08
USD,RUB,92.1973,2023-11-09
USD,RUB,91.9266,2023-11-10
USD,RUB,92.0535,2023-11-11
USD,RUB,92.1185,2023-11-14
USD,RUB,91.257,2023-11-15
USD,RUB,89.4565,2023-11-16
USD,RUB,88.9466,2023-11-17
USD,RUB,89.1237,2023-11-18
USD,RUB,88.4954,2023-11-21
USD,RUB,87.8701,2023-11-22
USD,RUB,88.1648,2023-11-23
USD,RUB,88.1206,2023-11-24
USD,RUB,88.8133,2023-11-25
USD,RUB,88.7045,2023-11-28
USD,RUB,88.6102,2023-11-29
USD,RUB,88.8841,2023-11-30
USD,RUB,88.5819,2023-12-01
USD,RUB,89.7619,2023-12-02
USD,RUB,90.6728,2023-12-05
USD,RUB,91.5823,2023-12-06
USD,RUB,92.7826,2023-12-07
USD,RUB,92.5654,2023-12-08
USD,RUB,91.6402,2023-12-09
USD,RUB,90.9846,2023-12-12
USD,RUB,90.2158,2023-12-13
USD,RUB,89.8926,2023-12-14
USD,RUB,89.6741,2023-12-15
USD,RUB,89.6966,2023-12-16
USD,RUB,90.4162,2023-12-19
USD,RUB,90.087,2023-12-20
USD,RUB,90.4056,2023-12-21
USD,RUB,91.7062,2023-12-22
USD,RUB,91.9389,2023-12-23
USD,RUB,91.969,2023-12-26
USD,RUB,91.7069,2023-12-27
USD,RUB,91.7051,2023-12-28
USD,RUB,90.3041,2023-12-29
USD,RUB,89.6883,2023-12-30
USD,RUB,90.404,2024-01-10
USD,RUB,89.3939,2024-01-11
USD,RUB,88.7818,2024-01-12
USD,RUB,88.1324,2024-01-13
USD,RUB,87.6772,2024-01-16
USD,RUB,87.6457,2024-01-17
USD,RUB,88.354,2024-01-18
USD,RUB,88.661,2024-01-19
USD,RUB,88.5896,2024-01-20
USD,RUB,87.9724,2024-01-23
USD,RUB,87.9199,2024-01-24
USD,RUB,88.2829,2024-01-25
USD,RUB,88.6562,2024-01-26
USD,RUB,89.5159,2024-01-27
USD,RUB,89.609,2024-01-30
USD,RUB,89.2887,2024-01-31
USD,RUB,89.6678,2024-02-01
USD,RUB,90.2299,2024-02-02
USD,RUB,90.6626,2024-02-03
USD,RUB,91.2434,2024-02-06
USD,RUB,90.6842,2024-02-07
USD,RUB,91.1514,2024-02-08
USD,RUB,91.2561,2024-02-09
USD,RUB,90.8901,2024-02-10
USD,RUB,91.0758,2024-02-13
USD,RUB,91.2057,2024-02-14
USD,RUB,91.4316,2024-02-15
USD,RUB,91.8237,2024-02-16
USD,RUB,92.5492,2024-02-17
USD,RUB,92.4102,2024-02-20
USD,RUB,92.349,2024-02-21
USD,RUB,92.4387,2024-02-22
USD,RUB,92.7519,2024-02-23
USD,RUB,92.6321,2024-02-27
USD,RUB,92.0425,2024-02-28
USD,RUB,91.8692,2024-02-29
USD,RUB,90.8423,2024-03-01
USD,RUB,91.3336,2024-03-02
USD,RUB,91.3534,2024-03-05
USD,RUB,91.1604,2024-03-06
USD,RUB,90.3412,2024-03-07
USD,RUB,90.7493,2024-03-08
USD,RUB,90.6252,2024-03-12
USD,RUB,90.8818,2024-03-13
USD,RUB,91.5449,2024-03-14
USD,RUB,91.6359,2024-03-15
USD,RUB,91.87,2024-03-16
USD,RUB,91.9829,2024-03-19
USD,RUB,92.2243,2024-03-20
USD,RUB,92.6861,2024-03-21
USD,RUB,91.9499,2024-03-22
USD,RUB,92.6118,2024-03-23
USD,RUB,92.7761,2024-03-26
USD,RUB,92.5745,2024-03-27
USD,RUB,92.5919,2024-03-28
USD,RUB,92.2628,2024-03-29
USD,RUB,92.366,2024-03-30
USD,RUB,92.2914,2024-04-02
USD,RUB,92.5254,2024-04-03
USD,RUB,92.3892,2024-04-04
USD,RUB,92.3058,2024-04-05
USD,RUB,92.4155,2024-04-06
USD,RUB,92.581,2024-04-09
USD,RUB,92.7463,2024-04-10
USD,RUB,93.2198,2024-04-11
USD,RUB,93.7196,2024-04-12
USD,RUB,93.4419,2024-04-13
USD,RUB,93.5891,2024-04-16
USD,RUB,94.0742,2024-04-17
USD,RUB,94.3242,2024-04-18
USD,RUB,94.0922,2024-04-19
USD,RUB,93.4409,2024-04-20
USD,RUB,93.2519,2024-04-23
USD,RUB,93.2918,2024-04-24
USD,RUB,92.5058,2024-04-25
USD,RUB,92.1314,2024-04-26
USD,RUB,92.0134,2024-04-27
USD,RUB,91.7791,2024-04-28
USD,RUB,92.0538,2024-05-03
USD,RUB,91.6918,2024-05-04
USD,RUB,91.3124,2024-05-07
USD,RUB,91.1231,2024-05-08
USD,RUB,91.8239,2024-05-09
USD,RUB,91.633,2024-05-14
USD,RUB,91.3591,2024-05-15
USD,RUB,91.2573,2024-05-16
USD,RUB,90.9239,2024-05-17
USD,RUB,90.9873,2024-05-18
USD,RUB,90.6537,2024-05-21
USD,RUB,90.4082,2024-05-22
USD,RUB,90.1887,2024-05-23
USD,RUB,90.2486,2024-05-24
USD,RUB,89.7026,2024-05-25
USD,RUB,88.6852,2024-05-28
USD,RUB,88.4375,2024-05-29
USD,RUB,89.2589,2024-05-30
USD,RUB,89.7869,2024-05-31
USD,RUB,90.1915,2024-06-01
USD,RUB,89.3755,2024-06-04
USD,RUB,88.7574,2024-06-05
USD,RUB,88.7436,2024-06-06
USD,RUB,88.7604,2024-06-07
USD,RUB,88.7606,2024-06-08
USD,RUB,88.9944,2024-06-11
USD,RUB,89.0214,2024-06-12
USD,RUB,88.208,2024-06-14
USD,RUB,89.0658,2024-06-15
USD,RUB,89.0499,2024-06-18
USD,RUB,87.0354,2024-06-19
USD,RUB,82.6282,2024-06-20
USD,RUB,85.4176,2024-06-21
USD,RUB,87.9595,2024-06-22
USD,RUB,87.373,2024-06-25
USD,RUB,87.277,2024-06-26
USD,RUB,87.8064,2024-06-27
USD,RUB,84.964,2024-06-28
USD,RUB,85.748,2024-06-29
USD,RUB,87.2972,2024-07-02
USD,RUB,87.9921,2024-07-03
USD,RUB,87.9506,2024-07-04
USD,RUB,88.1205,2024-07-05
USD,RUB,88.1348,2024-07-06
USD,RUB,88.1688,2024-07-09
USD,RUB,88.0031,2024-07-10
USD,RUB,87.8551,2024-07-11
USD,RUB,87.988,2024-07-12
USD,RUB,87.7427,2024-07-13
USD,RUB,87.8077,2024-07-16
USD,RUB,88.2824,2024-07-17
USD,RUB,88.0872,2024-07-18
USD,RUB,87.8754,2024-07-19
USD,RUB,88.0206,2024-07-20
USD,RUB,87.7805,2024-07-23
USD,RUB,87.299,2024-07-24
USD,RUB,86.5502,2024-07-25
USD,RUB,85.41,2024-07-26
USD,RUB,85.565,2024-07-27
USD,RUB,86.5554,2024-07-30
USD,RUB,86.33,2024-07-31
USD,RUB,86.1091,2024-08-01
USD,RUB,85.7833,2024-08-02
USD,RUB,85.7024,2024-08-03
USD,RUB,84.9471,2024-08-06
USD,RUB,85.1646,2024-08-07
USD,RUB,85.9543,2024-08-08
USD,RUB,86.5621,2024-08-09
USD,RUB,87.992,2024-08-10
USD,RUB,89.9475,2024-08-13
USD,RUB,92.6592,2024-08-14
USD,RUB,90.0055,2024-08-15
USD,RUB,88.796,2024-08-16
USD,RUB,88.9062,2024-08-17
USD,RUB,89.5428,2024-08-20
USD,RUB,90.6944,2024-08-21
USD,RUB,91.6862,2024-08-22
USD,RUB,91.2881,2024-08-23
USD,RUB,91.6012,2024-08-24
USD,RUB,91.7745,2024-08-27
USD,RUB,91.4807,2024-08-28
USD,RUB,91.4449,2024-08-29
USD,RUB,91.4548,2024-08-30
USD,RUB,91.1868,2024-08-31
USD,RUB,90.0013,2024-09-03
USD,RUB,88.6118,2024-09-04
USD,RUB,88.9288,2024-09-05
USD,RUB,89.7044,2024-09-06
USD,RUB,89.8225,2024-09-07
USD,RUB,90.3853,2024-09-10
USD,RUB,91.1127,2024-09-11
USD,RUB,91.2653,2024-09-12
USD,RUB,91.1096,2024-09-13
USD,RUB,90.9345,2024-09-14
USD,RUB,91.1423,2024-09-17
USD,RUB,91.4292,2024-09-18
USD,RUB,91.6712,2024-09-19
USD,RUB,92.6962,2024-09-20
USD,RUB,92.5848,2024-09-21
USD,RUB,92.92,2024-09-24
USD,RUB,92.8622,2024-09-25
USD,RUB,92.388,2024-09-26
USD,RUB,92.4074,2024-09-27
USD,RUB,92.7126,2024-09-28
USD,RUB,93.2221,2024-10-01
USD,RUB,93.3581,2024-10-02
USD,RUB,94.5054,2024-10-03
USD,RUB,95.0262,2024-10-04
USD,RUB,94.87,2024-10-05
USD,RUB,96.0649,2024-10-08
USD,RUB,96.1079,2024-10-09
USD,RUB,96.9483,2024-10-10
USD,RUB,97.2394,2024-10-11
USD,RUB,96.0686,2024-10-12
USD,RUB,96.1021,2024-10-15
USD,RUB,97.0121,2024-10-16
USD,RUB,97.2568,2024-10-17
USD,RUB,97.149,2024-10-18
USD,RUB,96.4172,2024-10-19
USD,RUB,96.0924,2024-10-22
USD,RUB,96.5918,2024-10-23
USD,RUB,96.6379,2024-10-24
USD,RUB,96.7402,2024-10-25
USD,RUB,96.6657,2024-10-26
USD,RUB,97.23,2024-10-29
USD,RUB,97.3261,2024-10-30
USD,RUB,97.053,2024-10-31
USD,RUB,97.0226,2024-11-01
USD,RUB,97.4402,2024-11-02
USD,RUB,97.5499,2024-11-03
USD,RUB,98.0562,2024-11-06
USD,RUB,98.2236,2024-11-07
USD,RUB,98.0726,2024-11-08
USD,RUB,97.8335,2024-11-09
USD,RUB,97.955,2024-11-12
USD,RUB,97.9559,2024-11-13
USD,RUB,98.3657,2024-11-14
USD,RUB,99.018,2024-11-15
USD,RUB,99.9971,2024-11-16
EUR,RUB,26.42,2001-03-02
EUR,RUB,26.63,2001-03-03
EUR,RUB,26.75,2001-03-06
EUR,RUB,26.6,2001-03-07
EUR,RUB,26.8,2001-03-08
EUR,RUB,26.72,2001-03-12
EUR,RUB,26.75,2001-03-13
EUR,RUB,26.51,2001-03-14
EUR,RUB,26.18,2001-03-15
EUR,RUB,26.06,2001-03-16
EUR,RUB,25.71,2001-03-17
EUR,RUB,25.63,2001-03-20
EUR,RUB,25.88,2001-03-21
EUR,RUB,26.03,2001-03-22
EUR,RUB,25.67,2001-03-23
EUR,RUB,25.62,2001-03-24
EUR,RUB,25.65,2001-03-27
EUR,RUB,25.71,2001-03-28
EUR,RUB,25.71,2001-03-29
EUR,RUB,25.5,2001-03-30
EUR,RUB,25.29,2001-03-31
EUR,RUB,25.23,2001-04-03
EUR,RUB,25.47,2001-04-04
EUR,RUB,25.86,2001-04-05
EUR,RUB,26.14,2001-04-06
EUR,RUB,25.9,2001-04-07
EUR,RUB,26.02,2001-04-10
EUR,RUB,25.85,2001-04-11
EUR,RUB,25.68,2001-04-12
EUR,RUB,25.64,2001-04-13
EUR,RUB,25.71,2001-04-14
EUR,RUB,25.64,2001-04-17
EUR,RUB,25.67,2001-04-18
EUR,RUB,25.44,2001-04-19
EUR,RUB,25.62,2001-04-20
EUR,RUB,25.86,2001-04-21
EUR,RUB,26.12,2001-04-24
EUR,RUB,25.9,2001-04-25
EUR,RUB,25.82,2001-04-26
EUR,RUB,25.88,2001-04-27
EUR,RUB,26.02,2001-04-28
EUR,RUB,25.67,2001-04-29
EUR,RUB,25.9,2001-05-04
EUR,RUB,25.8,2001-05-05
EUR,RUB,25.84,2001-05-08
EUR,RUB,25.75,2001-05-09
EUR,RUB,25.66,2001-05-11
EUR,RUB,25.5,2001-05-12
EUR,RUB,25.33,2001-05-15
EUR,RUB,25.4,2001-05-16
EUR,RUB,25.42,2001-05-17
EUR,RUB,25.71,2001-05-18
EUR,RUB,25.65,2001-05-19
EUR,RUB,25.65,2001-05-22
EUR,RUB,25.43,2001-05-23
EUR,RUB,25.15,2001-05-24
EUR,RUB,24.9,2001-05-25
EUR,RUB,25.01,2001-05-26
EUR,RUB,24.98,2001-05-29
EUR,RUB,24.93,2001-05-30
EUR,RUB,24.87,2001-05-31
EUR,RUB,24.82,2001-06-01
EUR,RUB,24.72,2001-06-02
EUR,RUB,24.83,2001-06-05
EUR,RUB,24.63,2001-06-06
EUR,RUB,24.86,2001-06-07
EUR,RUB,24.7,2001-06-08
EUR,RUB,24.71,2001-06-09
EUR,RUB,24.78,2001-06-10
EUR,RUB,24.85,2001-06-14
EUR,RUB,24.86,2001-06-15
